index,age,workclass,education,marital-status,occupation,race,sex,native-country,salary
*,43,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,"[31, 40]",Private,7th-8th,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
*,*,Private,Graduate,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,36,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
*,*,Self-emp-not-inc,*,Married-civ-spouse,*,*,*,*,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,*,Non-Government,HS-grad,Married-civ-spouse,Nontechnical,White,Male,El-Salvador,>50K
*,33,Private,HS-grad,Never-married,Other-service,White,Male,United-States,<=50K
*,"[21, 30]",Federal-gov,Some-college,Never-married,Craft-repair,White,Male,United-States,<=50K
*,*,Private,High School,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,39,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
*,*,Non-Government,HS-grad,Never-married,Nontechnical,White,Female,United-States,<=50K
*,*,Private,Undergraduate,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,>50K
*,27,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Never-married,*,White,*,United-States,<=50K
*,*,Self-emp-not-inc,High School,Married-civ-spouse,Other,White,*,United-States,<=50K
*,29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,28,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,58,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,<=50K
*,"[41, 60]",Private,High School,Married-civ-spouse,Other-service,Black,Male,United-States,>50K
*,*,Non-Government,Secondary education,Divorced,*,Amer-Indian-Eskimo,*,United-States,<=50K
*,*,Private,Undergraduate,Separated,Nontechnical,White,*,United-States,<=50K
*,*,Private,High School,Never-married,Sales,White,Male,United-States,<=50K
*,*,Non-Government,HS-grad,Never-married,Nontechnical,White,Male,United-States,<=50K
*,43,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,*,Private,Graduate,Widowed,Prof-specialty,White,Female,United-States,<=50K
*,34,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
*,42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,United-States,>50K
*,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,"[31, 40]",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Female,Mexico,<=50K
*,46,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,<=50K
*,36,Private,Masters,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[41, 60]",Private,Professional Education,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
*,*,Private,High School,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,*,Private,*,Never-married,*,*,*,*,<=50K
*,*,Private,High School,Separated,Craft-repair,Black,Male,United-States,<=50K
*,*,Non-Government,Some-college,Married-civ-spouse,Other,White,Male,Canada,>50K
*,*,Local-gov,Graduate,Divorced,Technical,White,*,United-States,<=50K
*,*,Non-Government,Higher education,Divorced,*,White,*,United-States,<=50K
*,*,Private,*,Never-married,*,*,*,*,<=50K
*,*,Private,Undergraduate,Divorced,Prof-specialty,White,Female,United-States,>50K
*,"[21, 40]",Private,Undergraduate,Married-civ-spouse,Adm-clerical,Black,Female,United-States,>50K
*,"[41, 50]",Private,10th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,*,Private,Undergraduate,Widowed,Adm-clerical,White,Female,United-States,<=50K
*,34,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
*,"[21, 30]",Self-emp-inc,Bachelors,Never-married,Sales,White,Male,United-States,>50K
*,*,Private,High School,Never-married,Technical,White,*,United-States,<=50K
*,"[61, 70]",Private,HS-grad,Separated,Protective-serv,White,Male,United-States,<=50K
*,*,Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,41,Private,HS-grad,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,"[51, 60]",Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,White,Male,United-States,>50K
*,*,Non-Government,HS-grad,Never-married,Nontechnical,White,Male,United-States,<=50K
*,"[61, 80]",Federal-gov,Undergraduate,Married-civ-spouse,Exec-managerial,White,Female,United-States,<=50K
*,36,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,*,Non-Government,Assoc-acdm,Married-civ-spouse,Other,Asian-Pac-Islander,Male,United-States,<=50K
*,*,Private,Undergraduate,Married-civ-spouse,Nontechnical,White,*,United-States,>50K
*,"[61, 70]",Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,25,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,<=50K
*,*,Private,Undergraduate,Widowed,Technical,White,*,United-States,<=50K
*,*,Private,*,Divorced,*,*,*,*,<=50K
*,*,Non-Government,Higher education,Separated,*,White,*,United-States,>50K
*,*,Non-Government,Higher education,Never-married,*,White,*,United-States,<=50K
*,*,Non-Government,HS-grad,Divorced,Nontechnical,White,Female,United-States,<=50K
*,*,Non-Government,Assoc-acdm,Married-civ-spouse,Nontechnical,White,Female,United-States,>50K
*,35,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,"[41, 60]",Self-emp-inc,Undergraduate,Married-civ-spouse,Farming-fishing,White,Male,United-States,>50K
*,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
*,30,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,*,Government,Preschool,Never-married,Other,White,Male,United-States,<=50K
*,*,Private,High School,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,"[21, 40]",Private,Undergraduate,Married-civ-spouse,Protective-serv,White,Male,United-States,>50K
*,*,Non-Government,Higher education,Divorced,*,White,*,United-States,>50K
*,*,Private,Undergraduate,Never-married,Craft-repair,White,Male,United-States,<=50K
*,"[21, 40]",Private,Undergraduate,Never-married,Transport-moving,Black,Male,United-States,<=50K
*,"[21, 40]",Private,Undergraduate,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[21, 40]",Private,High School,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
*,41,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,<=50K
*,44,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,"[21, 40]",Private,Undergraduate,Never-married,Exec-managerial,White,Male,United-States,<=50K
*,*,Private,Undergraduate,Never-married,Technical,Asian-Pac-Islander,*,India,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,*,Local-gov,High School,Married-civ-spouse,Other,White,*,United-States,<=50K
*,*,Private,High School,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
*,43,Private,HS-grad,Divorced,Handlers-cleaners,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Never-married,*,White,*,United-States,<=50K
*,*,Non-Government,HS-grad,Divorced,Other,Black,Female,United-States,<=50K
*,*,Private,*,Married-civ-spouse,*,*,*,*,>50K
*,"[21, 40]",Private,Professional Education,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[71, 80]",Private,Some-college,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,29,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,28,Private,10th,Never-married,Handlers-cleaners,White,Male,Mexico,<=50K
*,*,Federal-gov,Undergraduate,Married-civ-spouse,Technical,White,*,United-States,>50K
*,*,Private,Undergraduate,Married-civ-spouse,Nontechnical,White,*,United-States,>50K
*,28,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,<=50K
*,30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,>50K
*,*,Non-Government,Some-college,Married-spouse-absent,Nontechnical,White,Male,United-States,<=50K
*,40,Private,10th,Married-civ-spouse,Craft-repair,Black,Male,United-States,<=50K
*,49,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,<=50K
*,33,Private,HS-grad,Divorced,Adm-clerical,White,Male,United-States,<=50K
*,"[21, 40]",Private,Undergraduate,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,*,Private,High School,Divorced,Technical,White,*,United-States,<=50K
*,*,Private,Undergraduate,Separated,Adm-clerical,White,Female,United-States,>50K
*,*,Private,Professional Education,Never-married,Technical,White,*,United-States,<=50K
*,*,Local-gov,Undergraduate,Never-married,Technical,White,*,United-States,<=50K
*,*,Local-gov,Graduate,Never-married,Technical,White,*,United-States,<=50K
*,44,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,46,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,"[21, 40]",Private,High School,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,*,Non-Government,Some-college,Married-civ-spouse,Nontechnical,White,Male,United-States,>50K
*,"[51, 60]",Local-gov,Doctorate,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,*,State-gov,High School,Separated,Other,White,*,United-States,<=50K
*,"[21, 40]",Private,High School,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,"[21, 40]",Private,Undergraduate,Never-married,Craft-repair,White,Male,United-States,<=50K
*,"[31, 40]",Private,12th,Married-civ-spouse,Transport-moving,White,Male,United-States,>50K
*,26,State-gov,Some-college,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
*,29,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,*,Local-gov,*,Divorced,*,*,*,*,<=50K
*,50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,>50K
*,51,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,White,Male,United-States,<=50K
*,43,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,*,Government,Higher education,Never-married,*,White,*,Germany,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,27,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Female,United-States,>50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,*,Private,Professional Education,Married-civ-spouse,Other,White,*,Germany,>50K
*,*,Private,High School,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,"[51, 60]",Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
*,*,Private,Undergraduate,Married-civ-spouse,Sales,White,Male,United-States,>50K
*,*,Non-Government,Secondary education,Married-civ-spouse,*,White,*,United-States,>50K
*,*,Private,*,Widowed,*,*,*,*,<=50K
*,*,Private,*,Never-married,*,*,*,*,<=50K
*,39,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,42,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
*,*,Government,Some-college,Married-civ-spouse,Other,White,Male,United-States,>50K
*,24,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,<=50K
*,25,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,25,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,<=50K
*,*,Private,High School,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,*,Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,White,*,United-States,>50K
*,41,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,<=50K
*,*,Private,Undergraduate,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[31, 40]",Local-gov,Bachelors,Divorced,Prof-specialty,White,Female,United-States,<=50K
*,*,Private,Graduate,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,"[51, 60]",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,>50K
*,"[31, 40]",Private,Bachelors,Married-civ-spouse,Sales,Black,Male,United-States,<=50K
*,*,Private,Undergraduate,Never-married,Nontechnical,White,*,United-States,<=50K
*,*,Non-Government,HS-grad,Separated,Other,Black,Female,United-States,<=50K
*,"[41, 50]",Private,Some-college,Married-civ-spouse,Transport-moving,Black,Male,United-States,>50K
*,*,Private,Undergraduate,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,"[21, 30]",Private,HS-grad,Never-married,Sales,White,Female,United-States,<=50K
*,*,Private,Undergraduate,Never-married,Exec-managerial,White,Female,United-States,<=50K
*,*,State-gov,Undergraduate,Divorced,Nontechnical,White,*,United-States,<=50K
*,63,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,*,Non-Government,Assoc-voc,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,*,Government,Secondary education,Divorced,*,White,*,United-States,<=50K
*,30,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
*,*,Private,Professional Education,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,*,Private,Undergraduate,Divorced,Prof-specialty,White,Female,United-States,<=50K
*,*,Private,Professional Education,Never-married,Technical,White,*,United-States,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,*,Non-Government,Bachelors,Never-married,Other,White,Male,United-States,<=50K
*,"[31, 40]",Private,Prof-school,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,India,<=50K
*,20,Private,11th,Never-married,Sales,White,Female,United-States,<=50K
*,*,Self-emp-not-inc,Undergraduate,Never-married,Nontechnical,White,*,United-States,<=50K
*,*,Government,Higher education,Divorced,*,White,*,United-States,<=50K
*,*,Non-Government,HS-grad,Divorced,Other,White,Female,United-States,<=50K
*,35,Private,11th,Never-married,Sales,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Divorced,*,White,*,United-States,<=50K
*,26,Private,Assoc-voc,Divorced,Craft-repair,White,Male,United-States,<=50K
*,*,Local-gov,Graduate,Married-civ-spouse,Technical,White,*,United-States,>50K
*,"[31, 40]",Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,>50K
*,"[41, 60]",Private,High School,Never-married,Machine-op-inspct,White,Male,Puerto-Rico,<=50K
*,37,Private,HS-grad,Divorced,Other-service,White,Female,United-States,<=50K
*,"[61, 80]",Private,High School,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
*,*,Non-Government,Some-college,Never-married,Nontechnical,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,42,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,Canada,>50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,Asian-Pac-Islander,*,China,<=50K
*,"[31, 40]",Private,Bachelors,Divorced,Prof-specialty,White,Female,United-States,<=50K
*,25,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,White,Male,United-States,<=50K
*,30,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,*,Non-Government,HS-grad,Married-civ-spouse,Nontechnical,White,Male,United-States,>50K
*,29,State-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,"[21, 40]",Private,Undergraduate,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,"[31, 40]",Private,Assoc-acdm,Married-spouse-absent,Machine-op-inspct,White,Male,United-States,<=50K
*,*,Private,Professional Education,Married-civ-spouse,Nontechnical,White,*,United-States,>50K
*,*,Private,High School,Never-married,Machine-op-inspct,White,Male,United-States,<=50K
*,"[31, 40]",Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Black,Female,United-States,<=50K
*,*,Government,Higher education,Married-civ-spouse,*,Asian-Pac-Islander,*,Philippines,>50K
*,"[31, 40]",Private,11th,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,<=50K
*,"[21, 40]",Private,High School,Never-married,Farming-fishing,White,Male,United-States,<=50K
*,27,Private,Some-college,Never-married,Craft-repair,White,Male,United-States,<=50K
*,*,Private,Undergraduate,Married-civ-spouse,Sales,White,Male,United-States,<=50K
*,27,Private,Some-college,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,*,Private,*,Married-spouse-absent,*,*,*,*,<=50K
*,"[41, 50]",Private,Bachelors,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
*,*,Private,*,Never-married,*,*,*,*,<=50K
*,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,United-States,>50K
*,*,Private,Undergraduate,Never-married,Nontechnical,White,*,United-States,<=50K
*,35,Private,Bachelors,Divorced,Exec-managerial,White,Female,United-States,<=50K
*,*,Private,Undergraduate,Married-civ-spouse,Exec-managerial,White,Female,United-States,>50K
*,"[21, 40]",Private,Professional Education,Married-civ-spouse,Sales,White,Male,United-States,<=50K
*,43,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
*,52,Private,HS-grad,Divorced,Sales,White,Male,United-States,<=50K
*,*,Non-Government,Bachelors,Married-civ-spouse,Other,Asian-Pac-Islander,Female,South,<=50K
*,42,Private,HS-grad,Divorced,Sales,White,Male,United-States,<=50K
*,*,Private,Undergraduate,Married-civ-spouse,Sales,White,Male,United-States,<=50K
*,25,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
*,*,Government,Some-college,Never-married,Other,White,Female,United-States,<=50K
*,"[41, 60]",Local-gov,Undergraduate,Divorced,Prof-specialty,White,Female,United-States,<=50K
*,41,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,47,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,"[21, 30]",Private,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
*,*,Private,High School,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,52,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,<=50K
*,42,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[21, 40]",Private,Undergraduate,Never-married,Adm-clerical,Black,Female,United-States,<=50K
*,*,Private,Professional Education,Divorced,Nontechnical,Black,*,United-States,<=50K
*,57,Private,5th-6th,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,35,Private,Bachelors,Never-married,Sales,White,Male,United-States,<=50K
*,*,Private,*,Never-married,*,*,*,*,<=50K
*,*,Private,Undergraduate,Divorced,Technical,White,*,United-States,<=50K
*,*,Private,Undergraduate,Never-married,Craft-repair,White,Male,United-States,<=50K
*,*,Non-Government,HS-grad,Married-civ-spouse,Other,White,Male,United-States,<=50K
*,*,Private,*,Never-married,*,*,*,*,<=50K
*,30,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
*,"[61, 70]",Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
*,24,State-gov,Some-college,Never-married,Adm-clerical,White,Female,United-States,<=50K
*,34,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,"[21, 30]",Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Black,Male,Jamaica,<=50K
*,*,Non-Government,Assoc-acdm,Divorced,Nontechnical,White,Female,United-States,<=50K
*,41,Private,Bachelors,Never-married,Craft-repair,White,Male,United-States,<=50K
*,"[21, 40]",Federal-gov,Undergraduate,Never-married,Prof-specialty,White,Male,United-States,<=50K
*,*,Non-Government,HS-grad,Widowed,Other,White,Female,United-States,<=50K
*,"[41, 50]",Private,Assoc-acdm,Divorced,Transport-moving,White,Male,United-States,<=50K
*,*,Non-Government,HS-grad,Divorced,Other,White,Female,United-States,<=50K
*,*,Private,Undergraduate,Married-civ-spouse,Craft-repair,Black,Male,United-States,>50K
*,*,Private,Undergraduate,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,"[41, 50]",Private,12th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,>50K
*,*,Private,Undergraduate,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,*,Non-Government,Secondary education,Never-married,*,White,*,United-States,<=50K
*,"[21, 40]",Private,Undergraduate,Married-civ-spouse,Sales,White,Male,United-States,>50K
*,42,Private,Bachelors,Never-married,Sales,White,Male,United-States,<=50K
*,35,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
*,34,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,32,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,>50K
*,*,Private,*,Married-civ-spouse,*,*,*,*,>50K
*,*,Non-Government,Bachelors,Never-married,Other,White,Male,Canada,<=50K
*,*,State-gov,*,Married-civ-spouse,*,*,*,*,<=50K
*,*,Self-emp-not-inc,High School,Married-civ-spouse,Other,White,*,United-States,<=50K
*,*,Non-Government,Assoc-acdm,Never-married,Nontechnical,White,Female,United-States,<=50K
*,*,Non-Government,HS-grad,Never-married,Other,Black,Female,United-States,<=50K
*,*,Self-emp-inc,*,Married-civ-spouse,*,*,*,*,<=50K
*,"[31, 40]",Private,12th,Married-civ-spouse,Adm-clerical,White,Female,United-States,<=50K
*,*,Federal-gov,Undergraduate,Married-spouse-absent,Nontechnical,White,*,United-States,<=50K
*,44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,*,Private,High School,Never-married,Adm-clerical,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Never-married,*,White,*,United-States,<=50K
*,*,Non-Government,Secondary education,Separated,*,White,*,United-States,<=50K
*,50,Private,Assoc-acdm,Married-civ-spouse,Sales,White,Female,United-States,<=50K
*,"[61, 80]",Private,Undergraduate,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
*,"[41, 50]",Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
*,*,Non-Government,HS-grad,Married-civ-spouse,Other,Black,Female,United-States,<=50K
*,*,Private,Undergraduate,Married-spouse-absent,Nontechnical,White,*,Poland,<=50K
*,*,Private,High School,Never-married,Technical,White,*,United-States,<=50K
*,*,Non-Government,HS-grad,Married-civ-spouse,Nontechnical,White,Female,United-States,<=50K
*,24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,"[21, 40]",Self-emp-inc,Professional Education,Never-married,Craft-repair,White,Male,United-States,<=50K
*,31,Private,9th,Never-married,Machine-op-inspct,White,Male,United-States,<=50K
*,25,Private,Bachelors,Never-married,Craft-repair,White,Male,United-States,<=50K
*,"[61, 70]",Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,>50K
*,36,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Female,United-States,>50K
*,"[41, 50]",Private,Some-college,Divorced,Farming-fishing,White,Male,United-States,<=50K
*,"[21, 40]",Private,Undergraduate,Married-civ-spouse,Prof-specialty,White,Male,Iran,<=50K
*,*,Local-gov,Professional Education,Never-married,Prof-specialty,White,Female,United-States,<=50K
*,*,Self-emp-not-inc,Undergraduate,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
*,*,Non-Government,Secondary education,Separated,*,White,*,United-States,<=50K
*,*,Self-emp-not-inc,High School,Married-civ-spouse,Sales,White,Male,Mexico,<=50K
*,"[41, 60]",Private,Undergraduate,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
*,*,Private,*,Married-civ-spouse,*,*,*,*,>50K
*,*,Non-Government,HS-grad,Married-civ-spouse,Nontechnical,White,Male,United-States,<=50K
*,"[21, 30]",Private,Assoc-acdm,Never-married,Tech-support,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,*,Private,High School,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
*,36,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,>50K
*,"[21, 30]",Private,Assoc-voc,Never-married,Sales,White,Male,United-States,<=50K
*,*,Government,HS-grad,Married-civ-spouse,Other,Amer-Indian-Eskimo,Male,United-States,<=50K
*,*,Non-Government,Some-college,Never-married,Nontechnical,White,Male,United-States,<=50K
*,*,Non-Government,Some-college,Married-civ-spouse,Nontechnical,White,Male,United-States,<=50K
*,31,Private,Bachelors,Divorced,Adm-clerical,White,Female,United-States,<=50K
*,*,Non-Government,HS-grad,Divorced,Other,Black,Female,United-States,<=50K
*,*,Federal-gov,Undergraduate,Married-civ-spouse,Exec-managerial,Black,Male,United-States,>50K
*,*,Private,High School,Never-married,Technical,White,*,United-States,<=50K
*,*,Non-Government,Higher education,Never-married,*,White,*,United-States,<=50K
*,25,Self-emp-not-inc,Some-college,Never-married,Craft-repair,White,Male,United-States,<=50K
*,"[21, 40]",State-gov,Undergraduate,Never-married,Exec-managerial,White,Male,United-States,<=50K
*,*,State-gov,Undergraduate,Never-married,Prof-specialty,White,Male,United-States,>50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,64,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,*,Private,*,Separated,*,*,*,*,<=50K
*,"[21, 40]",Private,High School,Never-married,Transport-moving,White,Male,Mexico,<=50K
*,43,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
*,40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,>50K
*,*,Non-Government,Secondary education,Never-married,*,White,*,United-States,<=50K
*,*,Local-gov,Undergraduate,Married-civ-spouse,Farming-fishing,White,Male,United-States,>50K
*,30,Private,HS-grad,Divorced,Transport-moving,White,Male,United-States,<=50K
*,*,Private,Undergraduate,Married-civ-spouse,Sales,Black,Male,United-States,>50K
*,*,Private,High School,Never-married,Technical,White,*,United-States,<=50K
*,*,Non-Government,Higher education,Divorced,*,White,*,United-States,<=50K
*,28,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
*,*,Private,Undergraduate,Never-married,Technical,White,*,United-States,<=50K
*,27,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Married-civ-spouse,*,White,*,United-States,>50K
*,"[21, 30]",Private,HS-grad,Never-married,Prof-specialty,Black,Male,United-States,<=50K
*,*,Private,High School,Separated,Adm-clerical,White,Female,United-States,<=50K
*,"[21, 40]",Private,Undergraduate,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
*,35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
*,"[41, 50]",Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Black,Male,United-States,>50K
*,37,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,<=50K
*,*,Non-Government,Higher education,Never-married,*,White,*,United-States,<=50K
*,27,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
*,*,Non-Government,Some-college,Never-married,Nontechnical,White,Male,United-States,<=50K
