index,age,workclass,education,marital-status,occupation,race,sex,native-country,salary
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
*,"[31, 40]",*,Higher education,Spouse not present,*,White,Female,North America,*
