index,age,workclass,education,marital-status,occupation,race,sex,native-country,salary
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Nontechnical,White,Female,North America,<=50K
